county_name,age_group,sex,migration_rate
Kidder,30-34,female,0.222971902131949
LaMoure,30-34,female,0.3579848411269049
Logan,30-34,female,0.1742275106215175
McHenry,30-34,female,0.17563916480716027
McIntosh,30-34,female,0.11682900976159646
McKenzie,30-34,female,0.440430107389646
McLean,30-34,female,0.20100037001074544
Mercer,30-34,female,0.17338557108052333
Morton,30-34,female,0.10654278054286495
Mountrail,30-34,female,0.1765807138261482
Nelson,30-34,female,0.1060699714242073
Oliver,30-34,female,0.24858990433555508
Pembina,30-34,female,0.08340532647661496
Pierce,30-34,female,0.16820871837639412
Ramsey,30-34,female,0.06005220461444366
Ransom,30-34,female,0.03319698699766639
Renville,30-34,female,0.13500655056628816
Richland,30-34,female,0.023821556541646777
Rolette,30-34,female,-0.019725497075889522
Sargent,30-34,female,0.11114365596481626
Sheridan,30-34,female,0.015597558461053186
Sioux,30-34,female,-0.03266794370854057
Slope,30-34,female,0.04852295166339921
Stark,30-34,female,0.05258245581442837
Steele,30-34,female,0.1918724469013015
Stutsman,30-34,female,0.02437897772598617
Towner,30-34,female,0.12271696827897058
Traill,30-34,female,0.11057216230835547
Walsh,30-34,female,0.05151876213952292
Ward,30-34,female,-0.04521570696123667
Wells,30-34,female,0.12597159787664527
Williams,30-34,female,0.24237693394651347
Adams,35-39,female,-0.033905527004086444
Barnes,35-39,female,0.034858674727525456
Benson,35-39,female,-0.04849904046884855
Billings,35-39,female,-0.04333880347498539
Bottineau,35-39,female,0.050700557955279654
Bowman,35-39,female,0.05127976392636346
Burke,35-39,female,0.10570838872788593
Burleigh,35-39,female,0.035053298943511536
Cass,35-39,female,-0.008179577117219786
Cavalier,35-39,female,0.05467547747285648
Dickey,35-39,female,0.0048917484181117315
Divide,35-39,female,0.07976356816743939
Dunn,35-39,female,0.08707307121386508
Eddy,35-39,female,0.054697991562157475
Emmons,35-39,female,0.10519743789376118
Foster,35-39,female,0.044440989908144664
Golden Valley,35-39,female,0.05365504073812728
Grand Forks,35-39,female,-0.07425240422662989
Grant,35-39,female,0.014725541492088606
Griggs,35-39,female,0.07065019572947745
Hettinger,35-39,female,0.00858865167740952
Kidder,35-39,female,0.024401273638369494
LaMoure,35-39,female,-0.022700579225580348
Logan,35-39,female,0.09203723708468343
McHenry,35-39,female,0.0700119825540292
McIntosh,35-39,female,-0.08340712789056277
McKenzie,35-39,female,0.21412329929788176
McLean,35-39,female,0.07583754491749427
Mercer,35-39,female,0.07368175419291112
Morton,35-39,female,0.01653837316858576
Mountrail,35-39,female,0.06119099415295723
Nelson,35-39,female,0.058326135572084055
Oliver,35-39,female,0.02426099608739173
Pembina,35-39,female,0.028644084897473433
Pierce,35-39,female,0.08062643404468926
Ramsey,35-39,female,-0.016976630434321422
Ransom,35-39,female,0.023954207580960788
Renville,35-39,female,0.052344594660720806
Richland,35-39,female,0.009339100759962624
Rolette,35-39,female,-0.012238650347284103
Sargent,35-39,female,-0.05033124724405369
Sheridan,35-39,female,0.14436871498754714
Sioux,35-39,female,-0.0589368989285141
Slope,35-39,female,0.05030891689953387
Stark,35-39,female,0.0838604716599665
Steele,35-39,female,-0.004241826027410707
Stutsman,35-39,female,0.019882277266916683
Towner,35-39,female,0.11729016686692044
Traill,35-39,female,0.03860177247392938
Walsh,35-39,female,0.017284483207872646
Ward,35-39,female,-0.03575381855607005
Wells,35-39,female,-0.002652307159105093
Williams,35-39,female,0.10455351531207194
Adams,40-44,female,0.024731244238161997
Barnes,40-44,female,0.007159939003687757
Benson,40-44,female,-0.03237093371485777
Billings,40-44,female,0.051456070719284444
Bottineau,40-44,female,-0.02090402317125519
Bowman,40-44,female,-0.03638282759300119
Burke,40-44,female,-0.05085086507456784
Burleigh,40-44,female,0.03570152880332407
Cass,40-44,female,0.0017551448888274994
Cavalier,40-44,female,-0.03172555248374425
Dickey,40-44,female,0.0032861802259142683
Divide,40-44,female,0.07388553888616249
Dunn,40-44,female,0.014590179299511783
Eddy,40-44,female,-0.043068125393521395
Emmons,40-44,female,0.01923270903857052
Foster,40-44,female,-0.011924949756978085
Golden Valley,40-44,female,0.09310939942030244
Grand Forks,40-44,female,-0.042884407430573916
Grant,40-44,female,0.011038930918981825
Griggs,40-44,female,0.004102429882314044
Hettinger,40-44,female,0.10434604062510701
Kidder,40-44,female,0.03354366410889717
LaMoure,40-44,female,0.07191561181687178
Logan,40-44,female,-0.05025115903097046
McHenry,40-44,female,-0.0009872712379762618
McIntosh,40-44,female,0.04798335787447192
McKenzie,40-44,female,0.2868793480392392
McLean,40-44,female,0.04766458907657324
Mercer,40-44,female,0.02025530004498524
Morton,40-44,female,0.03323066046889895
Mountrail,40-44,female,0.1400473109735406
Nelson,40-44,female,0.00836096701856541
Oliver,40-44,female,0.04750443315826385
Pembina,40-44,female,-0.04414494071131159
Pierce,40-44,female,-0.03181777706906995
Ramsey,40-44,female,-6.877678270798152e-05
Ransom,40-44,female,0.04308924509780833
Renville,40-44,female,0.012717779425450179
Richland,40-44,female,-0.009715373960937563
Rolette,40-44,female,-0.029180579005691775
Sargent,40-44,female,0.014460757094759137
Sheridan,40-44,female,0.015128335169899688
Sioux,40-44,female,-0.05771268770422298
Slope,40-44,female,0.00453419787715559
Stark,40-44,female,0.05480141024139429
Steele,40-44,female,0.03432245804724641
Stutsman,40-44,female,-0.008297888899044922
Towner,40-44,female,-0.004197796518156176
Traill,40-44,female,0.0130757904017793
Walsh,40-44,female,-0.0016462143731855003
Ward,40-44,female,-0.03676007650720032
Wells,40-44,female,0.02554356412228472
Williams,40-44,female,0.14226489598847347
Adams,45-49,female,0.0035499334191570185
Barnes,45-49,female,0.015039804625132373
Benson,45-49,female,-0.049826229145717896
Billings,45-49,female,0.04177087772839817
Bottineau,45-49,female,0.029010517913326997
Bowman,45-49,female,-0.0070348176630101985
Burke,45-49,female,0.10289817600211813
Burleigh,45-49,female,0.028339184442339446
Cass,45-49,female,0.006421301019871324
Cavalier,45-49,female,-0.020348578372271206
Dickey,45-49,female,-0.012601865614821071
Divide,45-49,female,0.015638057282376473
Dunn,45-49,female,0.033468258490843304
Eddy,45-49,female,-0.03645957575853824
Emmons,45-49,female,-0.0433069696747602
Foster,45-49,female,-0.0025914765174254594
Golden Valley,45-49,female,-0.06066834364606767
Grand Forks,45-49,female,-0.020153608858663793
Grant,45-49,female,0.046867653803955016
Griggs,45-49,female,0.009650598222532046
Hettinger,45-49,female,-0.052472934568192624
Kidder,45-49,female,0.023084270541715333
LaMoure,45-49,female,-0.033095883377626985
Logan,45-49,female,0.023766762966696137
McHenry,45-49,female,-0.00177585131721722
McIntosh,45-49,female,-0.03340997203981078
McKenzie,45-49,female,0.137482825719761
McLean,45-49,female,0.01039634641704809
Mercer,45-49,female,-0.00759892645109013
Morton,45-49,female,0.021079003152422334
Mountrail,45-49,female,0.09535395159187947
Nelson,45-49,female,0.041370678675318545
Oliver,45-49,female,0.06369080800164059
Pembina,45-49,female,-0.038464681626705174
Pierce,45-49,female,-0.012195528646253414
Ramsey,45-49,female,-0.010222588599989776
Ransom,45-49,female,0.0037327571717623727
Renville,45-49,female,-0.0026076237706820563
Richland,45-49,female,-0.018347453792639037
Rolette,45-49,female,-0.0490306567348838
Sargent,45-49,female,-0.005933462883545009
Sheridan,45-49,female,-0.0027600025680101403
Sioux,45-49,female,-8.704368276815491e-05
Slope,45-49,female,0.07090027834472476
Stark,45-49,female,0.038078086120555375
Steele,45-49,female,-0.032597975418788595
Stutsman,45-49,female,-0.013114748189791607
Towner,45-49,female,-0.0745737547218668
Traill,45-49,female,-0.028893423366075966
Walsh,45-49,female,-0.024445828282175477
Ward,45-49,female,-0.003412406612151024
Wells,45-49,female,0.01968134888621175
Williams,45-49,female,0.10043320200797576
Adams,50-54,female,-0.008458204774832048
Barnes,50-54,female,0.01277541174501746
Benson,50-54,female,-0.04098770393307421
Billings,50-54,female,0.012739708788444215
Bottineau,50-54,female,-0.015458113235362513
Bowman,50-54,female,-0.005969485959087594
Burke,50-54,female,-0.021582847292434426
Burleigh,50-54,female,0.022133489135519192
Cass,50-54,female,0.009256879889561613
Cavalier,50-54,female,-0.013293807121929816
Dickey,50-54,female,-0.021473188020228864
Divide,50-54,female,0.11141300723689716
Dunn,50-54,female,0.04769507999755508
Eddy,50-54,female,0.019844690069489128
Emmons,50-54,female,0.025660897130213342
Foster,50-54,female,0.005330983489034486
Golden Valley,50-54,female,0.03339807212247933
Grand Forks,50-54,female,-0.023056500338773624
Grant,50-54,female,-0.04969385516759382
Griggs,50-54,female,-0.02574830828048239
Hettinger,50-54,female,-0.02587884715682413
Kidder,50-54,female,-0.04011185836252651
LaMoure,50-54,female,-0.011630232025253448
Logan,50-54,female,-0.004371299951529221
McHenry,50-54,female,-0.011870565786113436
McIntosh,50-54,female,0.02140955726873864
McKenzie,50-54,female,0.10366404681965591
McLean,50-54,female,0.0275078027787646
Mercer,50-54,female,-0.007233211561477208
Morton,50-54,female,0.01730145676253564
Mountrail,50-54,female,0.04050723828429089
Nelson,50-54,female,0.023172230406688577
Oliver,50-54,female,-0.034490360342003874
Pembina,50-54,female,0.013101161717007086
Pierce,50-54,female,0.002052215335298805
Ramsey,50-54,female,-0.0012881562380623111
Ransom,50-54,female,0.007137895718413218
Renville,50-54,female,-0.055248917503773545
Richland,50-54,female,-0.009472518608062981
Rolette,50-54,female,-0.04537065229875718
Sargent,50-54,female,0.003663963753120438
Sheridan,50-54,female,0.017178083602367313
Sioux,50-54,female,-0.06442457398113582
Slope,50-54,female,0.03807001680445823
Stark,50-54,female,0.0347107052532934
Steele,50-54,female,-0.06054964492364206
Stutsman,50-54,female,0.022197612016771312
Towner,50-54,female,0.024613531423123877
Traill,50-54,female,-0.005350934479422635
Walsh,50-54,female,-0.01114005221435312
Ward,50-54,female,-0.020519252866345185
Wells,50-54,female,-0.012515671542118762
Williams,50-54,female,0.07163530031173802
Adams,55-59,female,-0.029875807273282443
Barnes,55-59,female,-0.010089024723141226
Benson,55-59,female,-0.007818264103502745
Billings,55-59,female,-0.047992153892546456
Bottineau,55-59,female,-0.005189336554215334
Bowman,55-59,female,-0.014481255028667232
Burke,55-59,female,-0.01153716886079062
Burleigh,55-59,female,0.012497303477064679
Cass,55-59,female,0.0026449105595375976
Cavalier,55-59,female,-0.04664785175930429
Dickey,55-59,female,0.01579054847893008
Divide,55-59,female,0.025647037114376884
Dunn,55-59,female,-0.03709467030009165
Eddy,55-59,female,0.003395084330677047
Emmons,55-59,female,-0.015958105811682482
Foster,55-59,female,-0.014757114631702541
Golden Valley,55-59,female,-0.027549410614169503
Grand Forks,55-59,female,-0.021019689650501282
Grant,55-59,female,0.04464891787638564
Griggs,55-59,female,-0.029866222761362186
Hettinger,55-59,female,-0.055997468535483534
Kidder,55-59,female,0.03251785958633232
LaMoure,55-59,female,-0.02201443171418025
Logan,55-59,female,-0.01449083513719392
McHenry,55-59,female,-0.02864184865649479
McIntosh,55-59,female,0.00871934830852941
McKenzie,55-59,female,0.0910327031650956
McLean,55-59,female,0.04067709121280399
Mercer,55-59,female,-0.035414829631409045
Morton,55-59,female,0.00479280824690433
Mountrail,55-59,female,0.02259808408794963
Nelson,55-59,female,-0.0019839830809774447
Oliver,55-59,female,-0.06371654322170207
Pembina,55-59,female,-0.038875255072851035
Pierce,55-59,female,-0.014762639481404067
Ramsey,55-59,female,-0.00532659421480913
Ransom,55-59,female,0.01938934987667869
Renville,55-59,female,0.02130052433755876
Richland,55-59,female,-0.023035571667313688
Rolette,55-59,female,-0.041939353682401176
Sargent,55-59,female,-0.02110623052217743
Sheridan,55-59,female,-0.016298035443280665
Sioux,55-59,female,-0.02826215307627737
Slope,55-59,female,-0.0208660059859107
Stark,55-59,female,-0.005520850778597082
Steele,55-59,female,-0.008109929576061511
Stutsman,55-59,female,-0.017042377893852056
Towner,55-59,female,-0.02244055134068747
Traill,55-59,female,-0.002714195945626361
Walsh,55-59,female,-0.034748442759735786
Ward,55-59,female,-0.017557388963288092
Wells,55-59,female,-0.009439599970970776
Williams,55-59,female,0.024318999214305807
Adams,60-64,female,0.027083081509633886
Barnes,60-64,female,-0.0056603168230707586
Benson,60-64,female,-0.022345293377186264
Billings,60-64,female,-0.024881732696097607
Bottineau,60-64,female,0.0033193734090633613
Bowman,60-64,female,0.02255889362926705
Burke,60-64,female,-0.011604734251475672
Burleigh,60-64,female,0.0020166741984444774
Cass,60-64,female,-0.005996659867744339
Cavalier,60-64,female,-0.0547147447041717
Dickey,60-64,female,-0.031764279673262695
Divide,60-64,female,0.009245095160719911
Dunn,60-64,female,-0.022772118425931177
Eddy,60-64,female,-0.028424303578022454
Emmons,60-64,female,0.011124482755069292
Foster,60-64,female,0.028387201187947728
Golden Valley,60-64,female,0.0730466181799161
Grand Forks,60-64,female,-0.03584888135626215
Grant,60-64,female,-0.022823454884429478
Griggs,60-64,female,0.04742756592527092
Hettinger,60-64,female,0.02236407215352931
Kidder,60-64,female,-0.06969816871967056
LaMoure,60-64,female,0.03216105070606807
Logan,60-64,female,0.03527868438399936
McHenry,60-64,female,-0.008528723683590542
McIntosh,60-64,female,0.01101028938507379
McKenzie,60-64,female,0.02249019961867486
McLean,60-64,female,0.015994370058948153
Mercer,60-64,female,-0.039862903108024574
Morton,60-64,female,0.01795482516091463
Mountrail,60-64,female,0.014762236055653527
Nelson,60-64,female,0.001274336113011905
Oliver,60-64,female,-0.004299764502331743
Pembina,60-64,female,-0.039009030568648
Pierce,60-64,female,-0.00899378880987607
Ramsey,60-64,female,-0.034792797581126585
Ransom,60-64,female,-0.00968580568901414
Renville,60-64,female,-0.005289375168271444
Richland,60-64,female,-0.03969904152057109
Rolette,60-64,female,-0.05159891922077733
Sargent,60-64,female,-0.04735792843144684
Sheridan,60-64,female,-0.028670378476793684
Sioux,60-64,female,-0.08050957980603932
Slope,60-64,female,0.019349630491307387
Stark,60-64,female,-0.011148193246267826
Steele,60-64,female,-0.03588425202989852
Stutsman,60-64,female,-0.014534199688570676
Towner,60-64,female,-0.0021964731154793284
Traill,60-64,female,-0.012885182891291407
Walsh,60-64,female,-0.018912353642138113
Ward,60-64,female,-0.024569117972113728
Wells,60-64,female,0.010815189727040495
Williams,60-64,female,-0.026222292693082856
Adams,65-69,female,-0.039374939667397406
Barnes,65-69,female,-0.006066325749899449
Benson,65-69,female,-0.07993592926825993
Billings,65-69,female,-0.06713948787894981
Bottineau,65-69,female,-0.007885434828170154
Bowman,65-69,female,-0.04657204817656684
Burke,65-69,female,-0.07540016430133016
Burleigh,65-69,female,0.017331792748202984
Cass,65-69,female,-0.012936504947461895
Cavalier,65-69,female,-0.03388368934809489
Dickey,65-69,female,0.00819605506117288
Divide,65-69,female,-0.060185622039505005
Dunn,65-69,female,-0.04864297828174717
Eddy,65-69,female,0.0210730794532919
Emmons,65-69,female,0.03113007275819922
Foster,65-69,female,-0.014337840243354381
Golden Valley,65-69,female,-0.012452319793758541
Grand Forks,65-69,female,-0.03345302429984195
Grant,65-69,female,0.03643151081538329
Griggs,65-69,female,-0.012685679116244986
Hettinger,65-69,female,-0.055038936015926146
Kidder,65-69,female,-0.006104205550386541
LaMoure,65-69,female,-0.0003735840730329636
Logan,65-69,female,-0.06864870471375809
McHenry,65-69,female,-0.054030886580322506
McIntosh,65-69,female,-0.014831831521736883
McKenzie,65-69,female,-0.009668896153872123
McLean,65-69,female,0.006165945827716054
Mercer,65-69,female,-0.025106251871609427
Morton,65-69,female,-0.014701828936761224
Mountrail,65-69,female,-0.09136556239967081
Nelson,65-69,female,0.013918979962282712
Oliver,65-69,female,-0.04926843691863187
Pembina,65-69,female,-0.039781529352685946
Pierce,65-69,female,-0.03135317766546018
Ramsey,65-69,female,-0.032809745162676124
Ransom,65-69,female,-0.07159007478703451
Renville,65-69,female,-0.0992636620826328
Richland,65-69,female,-0.03447530107491138
Rolette,65-69,female,-0.058411138699046246
Sargent,65-69,female,-0.028822509877961717
Sheridan,65-69,female,-0.03664138214448084
Sioux,65-69,female,-0.051250626951876425
Slope,65-69,female,-0.06537174165643794
Stark,65-69,female,-0.03557826566183695
Steele,65-69,female,-0.008600330402849831
Stutsman,65-69,female,-0.037435499383516355
Towner,65-69,female,-0.07640615341511918
Traill,65-69,female,-0.029794899879668168
Walsh,65-69,female,-0.04514076590717524
Ward,65-69,female,-0.03196715120000482
Wells,65-69,female,-0.00033135691210032863
Williams,65-69,female,-0.06693419609671714
Adams,70-74,female,-0.039832537376166
Barnes,70-74,female,-0.027720281119119738
Benson,70-74,female,-0.09211168504817224
Billings,70-74,female,-0.02277628400926533
Bottineau,70-74,female,-0.03409089339956562
Bowman,70-74,female,-0.06113907970792763
Burke,70-74,female,-0.015821461088316266
Burleigh,70-74,female,0.007686383104483487
Cass,70-74,female,0.00954659930346022
Cavalier,70-74,female,-0.0661736210337715
Dickey,70-74,female,-0.06773473323669875
Divide,70-74,female,-0.04809548102877264
Dunn,70-74,female,-0.10008754430746755
Eddy,70-74,female,-0.07431837666396272
Emmons,70-74,female,-0.07709921971474915
Foster,70-74,female,-0.04912793648827269
Golden Valley,70-74,female,-0.0141582894685776
Grand Forks,70-74,female,-0.01870853835722965
Grant,70-74,female,-0.0401703252061071
Griggs,70-74,female,-0.026697030641749567
Hettinger,70-74,female,-0.02860193297540763
Kidder,70-74,female,-0.08150213522909575
LaMoure,70-74,female,-0.045135811592939966
Logan,70-74,female,-0.06287635678100162
McHenry,70-74,female,-0.031084766911235302
McIntosh,70-74,female,0.00881593239417284
McKenzie,70-74,female,-0.05576535398694077
McLean,70-74,female,-0.0437276965258147
Mercer,70-74,female,-0.029606197146754092
Morton,70-74,female,-0.012053812481536808
Mountrail,70-74,female,-0.0448989863619785
Nelson,70-74,female,-0.04381703343988454
Oliver,70-74,female,-0.13347492725810758
Pembina,70-74,female,-0.08440002782360731
Pierce,70-74,female,-0.012380074231307095
Ramsey,70-74,female,-0.017137615191604706
Ransom,70-74,female,-0.04837440706185462
Renville,70-74,female,-0.07595212465360919
Richland,70-74,female,-0.017844344952814107
Rolette,70-74,female,-0.1129949300564872
Sargent,70-74,female,-0.039304652887207726
Sheridan,70-74,female,-0.02748835428372862
Sioux,70-74,female,-0.15092094557150626
Slope,70-74,female,-0.0821070145101236
Stark,70-74,female,-0.027742174854554297
Steele,70-74,female,-0.039968290965014704
Stutsman,70-74,female,-0.031874367477426176
Towner,70-74,female,-0.016781560533450722
Traill,70-74,female,-0.037893824549585765
Walsh,70-74,female,-0.033162018020283734
Ward,70-74,female,-0.02860415647516984
Wells,70-74,female,-0.023227522288049467
Williams,70-74,female,-0.042914353511124756
Adams,75-79,female,-0.06987819199066889
Barnes,75-79,female,-0.04549571483468093
Benson,75-79,female,-0.1272821757660726
Billings,75-79,female,-0.03696001187174908
Bottineau,75-79,female,-0.07197467575048427
Bowman,75-79,female,0.009744667998072273
Burke,75-79,female,-0.13407598581144853
Burleigh,75-79,female,0.004629929428046917
Cass,75-79,female,0.0014292497372232935
Cavalier,75-79,female,-0.052593871941821725
Dickey,75-79,female,-0.039687634259032635
Divide,75-79,female,-0.11852813501173726
Dunn,75-79,female,-0.033644418470288255
Eddy,75-79,female,-0.09760240248926542
Emmons,75-79,female,-0.05868058765318384
Foster,75-79,female,-0.008512378951480768
Golden Valley,75-79,female,-0.04469319125523807
Grand Forks,75-79,female,-0.032753940420364586
Grant,75-79,female,-0.06503968044027121
Griggs,75-79,female,0.014868445961312439
Hettinger,75-79,female,-0.05874659180412045
Kidder,75-79,female,-0.05497041820435546
LaMoure,75-79,female,-0.04768630859278023
Logan,75-79,female,-0.03430135364405897
McHenry,75-79,female,-0.11073457167555845
McIntosh,75-79,female,-0.04989744669149389
McKenzie,75-79,female,-0.05876007961435597
McLean,75-79,female,-0.08773539772794572
Mercer,75-79,female,-0.025929377146276387
Morton,75-79,female,-0.010813896936701917
Mountrail,75-79,female,-0.09343221796515118
Nelson,75-79,female,-0.12414371154257299
Oliver,75-79,female,-0.1507329432197347
Pembina,75-79,female,-0.030750687832738627
Pierce,75-79,female,-0.012153602593785433
Ramsey,75-79,female,-0.022531438689361222
Ransom,75-79,female,0.01774909114759739
Renville,75-79,female,-0.08288459410719363
Richland,75-79,female,-0.04808381173869347
Rolette,75-79,female,-0.08990131874176634
Sargent,75-79,female,-0.11348253664126172
Sheridan,75-79,female,-0.08815415709891193
Sioux,75-79,female,-0.10291873050746549
Slope,75-79,female,0.06926071790347003
Stark,75-79,female,-0.013398044688120097
Steele,75-79,female,-0.041692626688048816
Stutsman,75-79,female,-0.062490451239892116
Towner,75-79,female,-0.05212335302580685
Traill,75-79,female,-0.051478149957697485
Walsh,75-79,female,-0.05249976029443801
Ward,75-79,female,-0.0332624255674506
Wells,75-79,female,-0.06301086234129055
Williams,75-79,female,-0.05381938543369374
Adams,80-84,female,0.020324271120530913
Barnes,80-84,female,-0.07687637469748551
Benson,80-84,female,-0.1882828450727247
Billings,80-84,female,-0.06059030908156969
Bottineau,80-84,female,-0.0665172086852551
Bowman,80-84,female,-0.09867668939412867
Burke,80-84,female,-0.13152319819186803
Burleigh,80-84,female,0.019214478352357706
Cass,80-84,female,0.02462120556158206
Cavalier,80-84,female,-0.043695775659838544
Dickey,80-84,female,-0.05651934637043384
Divide,80-84,female,-0.07501206533489516
Dunn,80-84,female,-0.1385586499348296
Eddy,80-84,female,-0.11424418456003788
Emmons,80-84,female,-0.05914353097446151
Foster,80-84,female,-0.08517230728193016
Golden Valley,80-84,female,-0.02585996208856553
Grand Forks,80-84,female,0.0018912202371428447
Grant,80-84,female,-0.043216424002946036
Griggs,80-84,female,-0.05726077896239893
Hettinger,80-84,female,-0.15031651474083363
Kidder,80-84,female,-0.07342161995185456
LaMoure,80-84,female,-0.06367609024901659
Logan,80-84,female,-0.07865640222230848
McHenry,80-84,female,-0.03754165432181536
McIntosh,80-84,female,-0.05437248415840846
McKenzie,80-84,female,-0.06948775602898319
McLean,80-84,female,-0.12954020284972037
Mercer,80-84,female,-0.0026125552126616634
Morton,80-84,female,-0.037045486031141175
Mountrail,80-84,female,-0.17066263359886744
Nelson,80-84,female,-0.0815000808334053
Oliver,80-84,female,0.018947194166245754
Pembina,80-84,female,-0.07137090922895982
Pierce,80-84,female,-0.02185381308526807
Ramsey,80-84,female,-0.0697743079423731
Ransom,80-84,female,-0.052058591278737014
Renville,80-84,female,-0.12077403124698861
Richland,80-84,female,-0.06125795350002682
Rolette,80-84,female,-0.1459755541550216
Sargent,80-84,female,-0.048396493106376004
Sheridan,80-84,female,-0.17897888296376152
Sioux,80-84,female,-0.1410802771897924
Slope,80-84,female,-0.07293839645613846
Stark,80-84,female,-0.007597243071092824
Steele,80-84,female,-0.12279879888728822
Stutsman,80-84,female,-0.025865075030274836
Towner,80-84,female,-0.10605548690064397
Traill,80-84,female,-0.03583894673917364
Walsh,80-84,female,-0.10292845792560044
Ward,80-84,female,-0.019029636972924625
Wells,80-84,female,-0.07997423476716979
Williams,80-84,female,-0.061618193363754716
Adams,85+,female,-0.02099983185230318
Barnes,85+,female,0.01394478552864829
Benson,85+,female,-0.1816334157151265
Billings,85+,female,0.07423565567332942
Bottineau,85+,female,-0.12843581459437273
Bowman,85+,female,-0.00848368323008025
Burke,85+,female,-0.1425285326368675
Burleigh,85+,female,0.0907438514052122
Cass,85+,female,0.05611404395142964
Cavalier,85+,female,-0.08129568730063529
Dickey,85+,female,-0.0479249927934325
Divide,85+,female,0.02727032376300749
Dunn,85+,female,-0.04625744740773043
Eddy,85+,female,0.05196673480574299
Emmons,85+,female,-0.07215143392275275
Foster,85+,female,0.030943975931051977
Golden Valley,85+,female,0.022782402142619253
Grand Forks,85+,female,0.030665241001048227
Grant,85+,female,-0.051738049357552
Griggs,85+,female,0.05938897339601795
Hettinger,85+,female,-0.055465177787157594
Kidder,85+,female,-0.10073176982298776
LaMoure,85+,female,-0.02272073089907358
Logan,85+,female,-0.11862301111209217
McHenry,85+,female,-0.07759821045289156
McIntosh,85+,female,0.019603524509118637
McKenzie,85+,female,-0.03529500801724659
McLean,85+,female,-0.02398323303416761
Mercer,85+,female,-0.04431173971070252
Morton,85+,female,0.02018715920024854
Mountrail,85+,female,-0.12812770423706973
Nelson,85+,female,-0.05730402341817227
Oliver,85+,female,0.013869670777269309
Pembina,85+,female,-0.034423904049684095
Pierce,85+,female,-0.03839921222399555
Ramsey,85+,female,-0.018745472339774444
Ransom,85+,female,0.06439105548571193
Renville,85+,female,-0.04857591587820619
Richland,85+,female,0.020763970774521953
Rolette,85+,female,-0.1301358409360088
Sargent,85+,female,-0.054657206367951974
Sheridan,85+,female,0.07099577431278334
Sioux,85+,female,-0.24903190777116782
Slope,85+,female,-0.10749672662366398
Stark,85+,female,0.05821925437809786
Steele,85+,female,-0.18416598119815916
Stutsman,85+,female,-0.03356050831347602
Towner,85+,female,-0.03268655090040237
Traill,85+,female,0.04083261304148508
Walsh,85+,female,0.0021510954495666417
Ward,85+,female,0.004699758492304188
Wells,85+,female,-0.026912678614146097
Williams,85+,female,-0.022516292326023063
