county_name,age_group,sex,migration_rate
Adams,0-4,male,0.021052189967752155
Barnes,0-4,male,0.09806189256118293
Benson,0-4,male,0.1698938028417346
Billings,0-4,male,0.11429487490383287
Bottineau,0-4,male,0.2254118898114536
Bowman,0-4,male,0.3075022430312629
Burke,0-4,male,0.26286042630978435
Burleigh,0-4,male,0.11227689012769698
Cass,0-4,male,0.06055160049332702
Cavalier,0-4,male,0.3589024386499534
Dickey,0-4,male,0.18287329901665544
Divide,0-4,male,0.38957441726149994
Dunn,0-4,male,0.1580439595767551
Eddy,0-4,male,0.2417352163953107
Emmons,0-4,male,0.46279138905556205
Foster,0-4,male,0.14017483924782104
Golden Valley,0-4,male,0.02959770728352605
Grand Forks,0-4,male,-0.04623086919073073
Grant,0-4,male,0.02187396679640796
Griggs,0-4,male,0.08162396883946499
Hettinger,0-4,male,0.03621514001877485
Kidder,0-4,male,0.22506706955682546
LaMoure,0-4,male,0.18744073480739387
Logan,0-4,male,0.406541143781842
McHenry,0-4,male,0.15619188995318856
McIntosh,0-4,male,0.20840360787897905
McKenzie,0-4,male,0.6564002623356435
McLean,0-4,male,0.24455779877597789
Mercer,0-4,male,0.16071244968750556
Morton,0-4,male,0.13875043011385763
Mountrail,0-4,male,0.17322724000743245
Nelson,0-4,male,0.2421431300351985
Oliver,0-4,male,0.0877825602916949
Pembina,0-4,male,0.19154381988376323
Pierce,0-4,male,0.34824223913237407
Ramsey,0-4,male,0.15082820966025703
Ransom,0-4,male,0.2665234594585024
Renville,0-4,male,0.13017899436758712
Richland,0-4,male,0.21721366509668727
Rolette,0-4,male,0.18764177717704375
Sargent,0-4,male,0.18868165335058706
Sheridan,0-4,male,0.15992487189740484
Sioux,0-4,male,0.3083163439207669
Slope,0-4,male,0.3355434742350553
Stark,0-4,male,0.10050434726449287
Steele,0-4,male,0.2239090418090538
Stutsman,0-4,male,0.0724749306700791
Towner,0-4,male,0.3112291895558096
Traill,0-4,male,0.12952801579987447
Walsh,0-4,male,0.20453089461802054
Ward,0-4,male,0.040410425812350416
Wells,0-4,male,0.18464012178054234
Williams,0-4,male,0.25062152011978
Adams,5-9,male,0.0895178165254498
Barnes,5-9,male,0.03809763533606141
Benson,5-9,male,-0.03583566429770419
Billings,5-9,male,-0.024005380900678417
Bottineau,5-9,male,0.1028286121730494
Bowman,5-9,male,0.015211751280854204
Burke,5-9,male,0.2075737464704931
Burleigh,5-9,male,0.09690895139260448
Cass,5-9,male,0.029111223077478425
Cavalier,5-9,male,-0.0035342579437293974
Dickey,5-9,male,0.08884379975188386
Divide,5-9,male,0.30764561564134035
Dunn,5-9,male,0.0738438156036509
Eddy,5-9,male,0.13391043762812202
Emmons,5-9,male,0.02570549061863854
Foster,5-9,male,0.06561714815150908
Golden Valley,5-9,male,-0.001338700957371118
Grand Forks,5-9,male,-0.0682978009639369
Grant,5-9,male,0.10004992862990841
Griggs,5-9,male,0.16055966856097492
Hettinger,5-9,male,0.33902326745026
Kidder,5-9,male,0.08072964350095431
LaMoure,5-9,male,0.11029745666514629
Logan,5-9,male,0.033718307722116155
McHenry,5-9,male,0.22182432727293347
McIntosh,5-9,male,-0.04291505797597836
McKenzie,5-9,male,0.4000444126992374
McLean,5-9,male,0.0855097730657145
Mercer,5-9,male,0.24086946373914137
Morton,5-9,male,0.06942149431032874
Mountrail,5-9,male,0.24027344682550092
Nelson,5-9,male,0.08452733374286435
Oliver,5-9,male,0.37103874028258366
Pembina,5-9,male,0.010150536914574005
Pierce,5-9,male,0.1275110421899582
Ramsey,5-9,male,0.006072078978339021
Ransom,5-9,male,0.11095014212043744
Renville,5-9,male,0.11306787055909231
Richland,5-9,male,-0.0006419983049379199
Rolette,5-9,male,0.004678559485448805
Sargent,5-9,male,0.12788501308357617
Sheridan,5-9,male,0.580621299210824
Sioux,5-9,male,-0.07215406193784585
Slope,5-9,male,0.049322296181934136
Stark,5-9,male,0.2343744431394173
Steele,5-9,male,-0.041769130394235715
Stutsman,5-9,male,0.07959593476472444
Towner,5-9,male,-0.05089569075816242
Traill,5-9,male,0.09357687624048261
Walsh,5-9,male,-0.0872168400185225
Ward,5-9,male,-0.07642752957057994
Wells,5-9,male,0.15722887051215645
Williams,5-9,male,0.3319243852809785
Adams,10-14,male,0.10340297776378188
Barnes,10-14,male,0.0720584737919969
Benson,10-14,male,-0.015049243262514389
Billings,10-14,male,0.16883379962035594
Bottineau,10-14,male,0.13810558210350118
Bowman,10-14,male,0.11102678122942178
Burke,10-14,male,0.1067314943044792
Burleigh,10-14,male,0.07954242265562539
Cass,10-14,male,0.03930097327186054
Cavalier,10-14,male,0.1358543327148626
Dickey,10-14,male,-0.019605966817854252
Divide,10-14,male,0.1603278691380193
Dunn,10-14,male,0.1512101805748949
Eddy,10-14,male,-0.057877837151379785
Emmons,10-14,male,0.04882459870036737
Foster,10-14,male,0.014707782400773469
Golden Valley,10-14,male,0.13861666504793013
Grand Forks,10-14,male,-0.036527885982542474
Grant,10-14,male,0.0989462235176877
Griggs,10-14,male,0.14927567522522134
Hettinger,10-14,male,0.07924122428675122
Kidder,10-14,male,0.003533894958031362
LaMoure,10-14,male,0.13454039488140024
Logan,10-14,male,0.10491078338652327
McHenry,10-14,male,0.10209746096327663
McIntosh,10-14,male,-0.00934085339500796
McKenzie,10-14,male,0.5397667785178394
McLean,10-14,male,0.13969086369818132
Mercer,10-14,male,0.04681307390018884
Morton,10-14,male,0.07901176345369798
Mountrail,10-14,male,0.16806734258651704
Nelson,10-14,male,0.041423189677020945
Oliver,10-14,male,0.058741020155461274
Pembina,10-14,male,0.02187886669629502
Pierce,10-14,male,0.033515785146443836
Ramsey,10-14,male,0.04193716768936965
Ransom,10-14,male,0.09478673710988757
Renville,10-14,male,0.07436318125710434
Richland,10-14,male,0.012720389397919526
Rolette,10-14,male,-0.04331709073847068
Sargent,10-14,male,0.07984120444855915
Sheridan,10-14,male,-0.13229893660887546
Sioux,10-14,male,-0.07787892400830268
Slope,10-14,male,0.1196187000151099
Stark,10-14,male,0.11350372037201537
Steele,10-14,male,0.015259769761218456
Stutsman,10-14,male,0.02795919769934778
Towner,10-14,male,0.16083741251439707
Traill,10-14,male,0.06468768125356694
Walsh,10-14,male,0.10388880085225885
Ward,10-14,male,-0.02533359193689451
Wells,10-14,male,-0.001744119687901724
Williams,10-14,male,0.29387147564443156
Adams,15-19,male,-0.10632968057698661
Barnes,15-19,male,0.19786012536283287
Benson,15-19,male,-0.1951253353265042
Billings,15-19,male,0.026369602251002378
Bottineau,15-19,male,0.1584806762519417
Bowman,15-19,male,-0.14707128201852426
Burke,15-19,male,-0.10808690400147063
Burleigh,15-19,male,0.1338028302442764
Cass,15-19,male,0.3641764649186174
Cavalier,15-19,male,-0.14707069134086123
Dickey,15-19,male,0.07781245917671092
Divide,15-19,male,-0.05268671892926755
Dunn,15-19,male,-0.05939728361833222
Eddy,15-19,male,-0.05624329652614081
Emmons,15-19,male,-0.07664193938614486
Foster,15-19,male,-0.035239399503400534
Golden Valley,15-19,male,0.10230951509870537
Grand Forks,15-19,male,0.6311412721189276
Grant,15-19,male,-0.08580972828587169
Griggs,15-19,male,-0.13857687029739493
Hettinger,15-19,male,0.015391904311761271
Kidder,15-19,male,-0.0815650871058678
LaMoure,15-19,male,-0.09354299389395765
Logan,15-19,male,-0.09746533429051543
McHenry,15-19,male,-0.047568994286322316
McIntosh,15-19,male,-0.07868958986666869
McKenzie,15-19,male,0.1658647278126507
McLean,15-19,male,-0.04560685723239654
Mercer,15-19,male,-0.08572618392365329
Morton,15-19,male,-0.008141759340408105
Mountrail,15-19,male,0.053873654056472646
Nelson,15-19,male,-0.0724430882684677
Oliver,15-19,male,-0.11487720504275961
Pembina,15-19,male,-0.13535459464398705
Pierce,15-19,male,-0.051455201943316306
Ramsey,15-19,male,0.07688444858059365
Ransom,15-19,male,-0.040981906304676484
Renville,15-19,male,-0.1309797610399349
Richland,15-19,male,0.4326879167490681
Rolette,15-19,male,-0.07953514668877565
Sargent,15-19,male,-0.1452654288297107
Sheridan,15-19,male,-0.1716026145024371
Sioux,15-19,male,0.02725806102112078
Slope,15-19,male,0.056095280005117855
Stark,15-19,male,0.17466838808326202
Steele,15-19,male,-0.0871368198019013
Stutsman,15-19,male,0.1061388303889895
Towner,15-19,male,-0.14978034492547257
Traill,15-19,male,0.2240984917370335
Walsh,15-19,male,0.0022061358786251897
Ward,15-19,male,0.17191974447389996
Wells,15-19,male,-0.05844812115261043
Williams,15-19,male,0.17735832682594221
Adams,20-24,male,-0.3657128461790389
Barnes,20-24,male,-0.054702168595406386
Benson,20-24,male,-0.2959922091107915
Billings,20-24,male,-0.08260957978391048
Bottineau,20-24,male,-0.16398200195182683
Bowman,20-24,male,-0.22662176938923356
Burke,20-24,male,-0.11662804358211178
Burleigh,20-24,male,0.12417027419459395
Cass,20-24,male,0.8414164741182164
Cavalier,20-24,male,-0.3001525706780121
Dickey,20-24,male,-0.07139894755617794
Divide,20-24,male,-0.14901754010104773
Dunn,20-24,male,-0.08216856193864197
Eddy,20-24,male,-0.2992270174881381
Emmons,20-24,male,-0.38536913711875725
Foster,20-24,male,-0.269758099693843
Golden Valley,20-24,male,-0.47596931828750827
Grand Forks,20-24,male,0.9747430366773359
Grant,20-24,male,-0.37549486280850175
Griggs,20-24,male,-0.28452332881172276
Hettinger,20-24,male,-0.37427263786701304
Kidder,20-24,male,-0.24163952700831845
LaMoure,20-24,male,-0.3839031817200612
Logan,20-24,male,-0.2409587995743083
McHenry,20-24,male,-0.34750213066985275
McIntosh,20-24,male,-0.3677800168927155
McKenzie,20-24,male,0.28696974524023794
McLean,20-24,male,-0.33672233368934484
Mercer,20-24,male,-0.3333482272790791
Morton,20-24,male,-0.09998301470147554
Mountrail,20-24,male,0.2863220332051637
Nelson,20-24,male,-0.32718405273135975
Oliver,20-24,male,-0.42738002599693076
Pembina,20-24,male,-0.3208273783207948
Pierce,20-24,male,-0.20969495462644494
Ramsey,20-24,male,-0.15151728744459814
Ransom,20-24,male,-0.27941022006102306
Renville,20-24,male,-0.17721305332901624
Richland,20-24,male,0.10912728849038661
Rolette,20-24,male,-0.3377979136127191
Sargent,20-24,male,-0.28671671400039456
Sheridan,20-24,male,-0.3445885869159684
Sioux,20-24,male,-0.25817885120264483
Slope,20-24,male,-0.32494907886333657
Stark,20-24,male,0.2496657846224205
Steele,20-24,male,-0.35464373573577507
Stutsman,20-24,male,0.10601163471296571
Towner,20-24,male,-0.27900360783421496
Traill,20-24,male,-0.15782006278332206
Walsh,20-24,male,-0.292504776263695
Ward,20-24,male,0.7248653370234834
Wells,20-24,male,-0.37209586915889037
Williams,20-24,male,0.35053985239268654
Adams,25-29,male,0.13923166626592723
Barnes,25-29,male,-0.24975706726201988
Benson,25-29,male,-0.037087202759538467
Billings,25-29,male,0.24632068030222048
Bottineau,25-29,male,-0.197605454863911
Bowman,25-29,male,0.264818205045833
Burke,25-29,male,0.47259038125384784
Burleigh,25-29,male,0.09039324803876861
Cass,25-29,male,-0.18406452242327154
Cavalier,25-29,male,0.01149016857754618
Dickey,25-29,male,-0.2897475465344366
Divide,25-29,male,0.3961512401908578
Dunn,25-29,male,0.4695090958948972
Eddy,25-29,male,0.1395273381054548
Emmons,25-29,male,-0.04389529286488355
Foster,25-29,male,0.02795775883295891
Golden Valley,25-29,male,0.1194096625357548
Grand Forks,25-29,male,-0.43795215900303824
Grant,25-29,male,0.09380254988482153
Griggs,25-29,male,0.16217133724442903
Hettinger,25-29,male,0.24118738884450175
Kidder,25-29,male,0.2019901450477835
LaMoure,25-29,male,0.04234223582413889
Logan,25-29,male,-0.012917200091369332
McHenry,25-29,male,0.24586311987801507
McIntosh,25-29,male,0.054503093732553555
McKenzie,25-29,male,0.6741235223625781
McLean,25-29,male,0.18871574149835954
Mercer,25-29,male,0.3359442726885555
Morton,25-29,male,0.38234267139127487
Mountrail,25-29,male,0.2669301534710089
Nelson,25-29,male,0.20862849080622084
Oliver,25-29,male,0.30210104554553463
Pembina,25-29,male,0.055842252136752805
Pierce,25-29,male,0.009330684598563968
Ramsey,25-29,male,0.0019178667454725802
Ransom,25-29,male,0.1102331442470847
Renville,25-29,male,0.3707260797525387
Richland,25-29,male,-0.43684872692782567
Rolette,25-29,male,-0.12073429553443384
Sargent,25-29,male,0.45306562717600973
Sheridan,25-29,male,0.16712188218679283
Sioux,25-29,male,-0.11802099553798037
Slope,25-29,male,0.6949449726799947
Stark,25-29,male,0.07729357389587889
Steele,25-29,male,0.2924107041553764
Stutsman,25-29,male,-0.15173045750469122
Towner,25-29,male,-0.021114197868980993
Traill,25-29,male,-0.2122684737711175
Walsh,25-29,male,0.02874380487062888
Ward,25-29,male,-0.11094195774041074
Wells,25-29,male,0.09565534930898237
Williams,25-29,male,0.6577648064918795
Adams,30-34,male,0.3468645530151574
Barnes,30-34,male,0.09647427006700562
Benson,30-34,male,-0.008475386717471604
Billings,30-34,male,0.20228166219718038
Bottineau,30-34,male,0.20984226486116728
Bowman,30-34,male,0.16344885192151604
Burke,30-34,male,0.30825155645596924
Burleigh,30-34,male,0.09094172069914334
Cass,30-34,male,0.0424112890577152
Cavalier,30-34,male,0.3482802864289747
Dickey,30-34,male,0.055621160315212366
Divide,30-34,male,0.3940217832943935
Dunn,30-34,male,0.2270290887680127
Eddy,30-34,male,0.18288152581954273
Emmons,30-34,male,0.32625508572149003
Foster,30-34,male,0.18512186970287842
Golden Valley,30-34,male,0.32682903620938486
Grand Forks,30-34,male,-0.14448161800245035
Grant,30-34,male,-0.04300342274208556
Griggs,30-34,male,0.26992615086936056
Hettinger,30-34,male,0.370297057011806
Kidder,30-34,male,0.09324093123921945
LaMoure,30-34,male,0.1116909856706534
Logan,30-34,male,0.2846901528011613
McHenry,30-34,male,0.12777135741817497
McIntosh,30-34,male,0.37027692247619837
McKenzie,30-34,male,0.7072289430288696
McLean,30-34,male,0.3246157163020115
Mercer,30-34,male,0.24395871768450286
Morton,30-34,male,0.17640948524714306
Mountrail,30-34,male,0.221731936174079
Nelson,30-34,male,0.2471842828584309
Oliver,30-34,male,0.14005965243651072
Pembina,30-34,male,0.2144795943006324
Pierce,30-34,male,0.18747187558440478
Ramsey,30-34,male,0.08716443988413748
Ransom,30-34,male,0.2774140975381973
Renville,30-34,male,0.020893818519401808
Richland,30-34,male,0.08391374009618469
Rolette,30-34,male,-0.02141361894354113
Sargent,30-34,male,0.040240320793969574
Sheridan,30-34,male,0.14299704213627934
Sioux,30-34,male,-0.11991750540128217
Slope,30-34,male,0.101701142349333
Stark,30-34,male,0.16711112560761887
Steele,30-34,male,0.16011094148703445
Stutsman,30-34,male,0.08715149735533258
Towner,30-34,male,0.028931297750631378
Traill,30-34,male,0.12105624627878521
Walsh,30-34,male,0.07475383009397375
Ward,30-34,male,-0.07654267138173929
Wells,30-34,male,0.2576752833127399
Williams,30-34,male,0.42230188265391133
Adams,35-39,male,0.0673759345968348
Barnes,35-39,male,0.0381947937858158
Benson,35-39,male,-0.04206468182180945
Billings,35-39,male,0.2990576734147238
Bottineau,35-39,male,0.1149944397098804
Bowman,35-39,male,0.01937433391870435
Burke,35-39,male,0.14619931953163123
Burleigh,35-39,male,0.0934260626791323
Cass,35-39,male,0.007507047137485496
Cavalier,35-39,male,0.02329377107747488
Dickey,35-39,male,0.017102711519617404
Divide,35-39,male,0.13878041880128678
Dunn,35-39,male,0.2566925610229385
Eddy,35-39,male,-0.009133644886186301
Emmons,35-39,male,0.019277458877553638
Foster,35-39,male,0.09132155470956749
Golden Valley,35-39,male,0.0370266158592361
Grand Forks,35-39,male,-0.07210722520053897
Grant,35-39,male,0.3492252211548155
Griggs,35-39,male,0.03671444783711975
Hettinger,35-39,male,0.13208842445604227
Kidder,35-39,male,0.1471293278329243
LaMoure,35-39,male,0.4262790336052996
Logan,35-39,male,0.10121155583271577
McHenry,35-39,male,0.18566747256000962
McIntosh,35-39,male,0.02402000357533044
McKenzie,35-39,male,0.5890211298268971
McLean,35-39,male,0.21607748449771896
Mercer,35-39,male,0.15216971488266182
Morton,35-39,male,0.10184921160611561
Mountrail,35-39,male,0.09914742076044869
Nelson,35-39,male,0.02499892896808336
Oliver,35-39,male,0.10624577420641476
Pembina,35-39,male,0.08326321827934083
Pierce,35-39,male,-0.05114950882407227
Ramsey,35-39,male,-0.012999070989272672
Ransom,35-39,male,0.03190030152368566
Renville,35-39,male,0.15723784313015385
Richland,35-39,male,0.003160272171691972
Rolette,35-39,male,-0.06969189469115333
Sargent,35-39,male,0.0191566529946399
Sheridan,35-39,male,0.14197146785686393
Sioux,35-39,male,-0.03257862822310015
Slope,35-39,male,0.025206615293277484
Stark,35-39,male,0.13873621899968527
Steele,35-39,male,-0.008983362928464137
Stutsman,35-39,male,0.048698733470746075
Towner,35-39,male,0.05900301272405982
Traill,35-39,male,0.06387993898974584
Walsh,35-39,male,-0.023745402069029725
Ward,35-39,male,-0.009170816459935054
Wells,35-39,male,-0.10220817478254801
Williams,35-39,male,0.23822356072656264
Adams,40-44,male,-0.015045968968938166
Barnes,40-44,male,0.02700913340785658
Benson,40-44,male,-0.026223085824467182
Billings,40-44,male,0.13585018495390133
Bottineau,40-44,male,0.03359186279242769
Bowman,40-44,male,0.12395174166685417
Burke,40-44,male,0.18528423185926704
Burleigh,40-44,male,0.06562598353440476
Cass,40-44,male,0.021408356395611425
Cavalier,40-44,male,0.005397945027236627
Dickey,40-44,male,0.012854449414200057
Divide,40-44,male,0.07838637870362557
Dunn,40-44,male,0.029623791839594966
Eddy,40-44,male,0.03593344586887212
Emmons,40-44,male,0.029217819357960504
Foster,40-44,male,0.04829259738935828
Golden Valley,40-44,male,-0.00743184219769422
Grand Forks,40-44,male,-0.07391469604900949
Grant,40-44,male,0.07582206316725168
Griggs,40-44,male,0.09280523694535692
Hettinger,40-44,male,0.043474410441132365
Kidder,40-44,male,0.06757745279980945
LaMoure,40-44,male,0.05233582825810371
Logan,40-44,male,0.07108813390781518
McHenry,40-44,male,0.0626380105034204
McIntosh,40-44,male,0.02335814932572426
McKenzie,40-44,male,0.31748247722512885
McLean,40-44,male,0.04056308167002019
Mercer,40-44,male,0.030496834120228272
Morton,40-44,male,0.06895321642246913
Mountrail,40-44,male,0.11306669728331836
Nelson,40-44,male,0.06223428402982976
Oliver,40-44,male,0.09293288354925945
Pembina,40-44,male,-0.07698343866493537
Pierce,40-44,male,0.1604335631810666
Ramsey,40-44,male,0.002235116767445782
Ransom,40-44,male,0.14411854114600775
Renville,40-44,male,-0.05109598684162357
Richland,40-44,male,0.04574678227082265
Rolette,40-44,male,-0.009388534342847053
Sargent,40-44,male,0.09167406696011667
Sheridan,40-44,male,0.013526196399459732
Sioux,40-44,male,-0.07310846277819122
Slope,40-44,male,0.27381808333582763
Stark,40-44,male,0.14605713066831014
Steele,40-44,male,0.1509340169204847
Stutsman,40-44,male,0.027727493442565438
Towner,40-44,male,0.11469894945124784
Traill,40-44,male,0.02791188322140578
Walsh,40-44,male,0.07392777096881473
Ward,40-44,male,-0.021912991764487293
Wells,40-44,male,0.11874269109927602
Williams,40-44,male,0.3001583560497968
Adams,45-49,male,0.04131523895709487
Barnes,45-49,male,0.04387690857457423
Benson,45-49,male,-0.06454170994119979
Billings,45-49,male,0.2901787210160432
Bottineau,45-49,male,0.02842077801397258
Bowman,45-49,male,-0.06479043597067832
Burke,45-49,male,0.10298513848254846
Burleigh,45-49,male,0.04145066533369121
Cass,45-49,male,0.016772613799362342
Cavalier,45-49,male,0.0859583930588906
Dickey,45-49,male,0.02632956199652993
Divide,45-49,male,0.11880971238075091
Dunn,45-49,male,0.12750833996817235
Eddy,45-49,male,0.008800421695074868
Emmons,45-49,male,0.0815154490086512
Foster,45-49,male,0.04654669633757108
Golden Valley,45-49,male,-0.03813818820519935
Grand Forks,45-49,male,-0.03503088604285402
Grant,45-49,male,0.05177307741224982
Griggs,45-49,male,0.11213195198735877
Hettinger,45-49,male,0.08369253786238474
Kidder,45-49,male,0.055387786551720254
LaMoure,45-49,male,-0.014621433141159958
Logan,45-49,male,0.08424788451265944
McHenry,45-49,male,0.02911464690094813
McIntosh,45-49,male,0.045010602079212404
McKenzie,45-49,male,0.3633777627642004
McLean,45-49,male,0.07045822979657734
Mercer,45-49,male,0.07374809836756215
Morton,45-49,male,0.06502539041327013
Mountrail,45-49,male,0.20058073107385985
Nelson,45-49,male,0.04250341986920821
Oliver,45-49,male,0.06054982819717984
Pembina,45-49,male,-0.0014217176813317543
Pierce,45-49,male,-0.024462722992472298
Ramsey,45-49,male,-0.01640395523895335
Ransom,45-49,male,0.019562549711477747
Renville,45-49,male,0.02425343977703757
Richland,45-49,male,0.0064319267433199665
Rolette,45-49,male,-0.0769257257890554
Sargent,45-49,male,0.12697635826592377
Sheridan,45-49,male,0.09451128110549797
Sioux,45-49,male,-0.043295768822989314
Slope,45-49,male,-0.1590422860170843
Stark,45-49,male,0.13618167137842663
Steele,45-49,male,0.005466383351903564
Stutsman,45-49,male,0.029968414604864855
Towner,45-49,male,-0.02087447927095072
Traill,45-49,male,0.051719912925857495
Walsh,45-49,male,0.02244299405313397
Ward,45-49,male,-0.02877300433598918
Wells,45-49,male,0.06460044996313201
Williams,45-49,male,0.24878813719802614
Adams,50-54,male,-0.040599399139380044
Barnes,50-54,male,0.06436524924378241
Benson,50-54,male,-0.02682340659754592
Billings,50-54,male,0.22556503376219122
Bottineau,50-54,male,0.0554330968734067
Bowman,50-54,male,0.017792490691913604
Burke,50-54,male,0.03230137316642007
Burleigh,50-54,male,0.02626343610452866
Cass,50-54,male,0.03139891275011732
Cavalier,50-54,male,0.002468895008512894
Dickey,50-54,male,0.013910247936629457
Divide,50-54,male,0.1138188410618532
Dunn,50-54,male,0.08246382759251532
Eddy,50-54,male,0.023407122706727755
Emmons,50-54,male,0.08379121719896851
Foster,50-54,male,0.0784431095901774
Golden Valley,50-54,male,0.22581107629824868
Grand Forks,50-54,male,0.0027613968848768863
Grant,50-54,male,0.029192003495355105
Griggs,50-54,male,0.03331225849157986
Hettinger,50-54,male,0.0886409591373443
Kidder,50-54,male,0.07581877189110416
LaMoure,50-54,male,0.12044389386193681
Logan,50-54,male,0.05481967936682013
McHenry,50-54,male,0.020437902181696343
McIntosh,50-54,male,0.1516582830965639
McKenzie,50-54,male,0.363086517113276
McLean,50-54,male,0.10870175994743983
Mercer,50-54,male,0.0343309736718529
Morton,50-54,male,0.06826594319596671
Mountrail,50-54,male,0.09998894911334433
Nelson,50-54,male,0.04911278321265239
Oliver,50-54,male,0.10794360751668935
Pembina,50-54,male,0.02108889231267322
Pierce,50-54,male,0.025542495347508614
Ramsey,50-54,male,0.03223900861716642
Ransom,50-54,male,0.09178671968994026
Renville,50-54,male,0.08108579285770788
Richland,50-54,male,-0.005284335453828011
Rolette,50-54,male,-0.06828120893188264
Sargent,50-54,male,0.0765527389185433
Sheridan,50-54,male,-0.020241791695661236
Sioux,50-54,male,-0.05871546858566678
Slope,50-54,male,0.21964176002911223
Stark,50-54,male,0.10380553219868678
Steele,50-54,male,0.04738715594667601
Stutsman,50-54,male,0.014678744545717637
Towner,50-54,male,0.10404313846446103
Traill,50-54,male,0.01448172021076925
Walsh,50-54,male,0.04101324785115809
Ward,50-54,male,0.003226472432594033
Wells,50-54,male,0.057341036182551236
Williams,50-54,male,0.2113628356765784
Adams,55-59,male,0.0322061561981865
Barnes,55-59,male,0.026507678426507555
Benson,55-59,male,-0.029474174600053825
Billings,55-59,male,-0.012627683830277193
Bottineau,55-59,male,-0.036919787957604776
Bowman,55-59,male,-0.09391302026901203
Burke,55-59,male,0.030696929173651376
Burleigh,55-59,male,0.04147202561983243
Cass,55-59,male,0.02339749338550834
Cavalier,55-59,male,0.01623072965888919
Dickey,55-59,male,0.0633690915674985
Divide,55-59,male,0.14708168049081294
Dunn,55-59,male,0.15848232062170683
Eddy,55-59,male,0.12931611072551685
Emmons,55-59,male,0.036366519219421856
Foster,55-59,male,0.012643163008008993
Golden Valley,55-59,male,-0.09739422185838661
Grand Forks,55-59,male,0.012009078996196972
Grant,55-59,male,0.04295527667203314
Griggs,55-59,male,-0.006585847128883007
Hettinger,55-59,male,-0.018434809424888145
Kidder,55-59,male,-0.0742704586911947
LaMoure,55-59,male,0.0015891146160080813
Logan,55-59,male,-0.029904165209119565
McHenry,55-59,male,0.012167166612758101
McIntosh,55-59,male,0.01811544972875205
McKenzie,55-59,male,0.14481233134334626
McLean,55-59,male,0.03195286975015885
Mercer,55-59,male,0.009128892649260534
Morton,55-59,male,0.03121838702018441
Mountrail,55-59,male,0.12867963880595137
Nelson,55-59,male,0.06761307783433965
Oliver,55-59,male,-0.019183413188362444
Pembina,55-59,male,0.05530312074526905
Pierce,55-59,male,0.045063097063833615
Ramsey,55-59,male,0.011311452042403683
Ransom,55-59,male,0.0951912410160518
Renville,55-59,male,0.04056980477457548
Richland,55-59,male,0.01515169807869269
Rolette,55-59,male,-0.0230614192128721
Sargent,55-59,male,0.027634670210611948
Sheridan,55-59,male,0.0011339115960927542
Sioux,55-59,male,-0.003351703796709151
Slope,55-59,male,0.1652932807025839
Stark,55-59,male,0.041065281299184166
Steele,55-59,male,0.0324797859697828
Stutsman,55-59,male,0.0003147086965964944
Towner,55-59,male,-0.0171583172589261
Traill,55-59,male,0.03655359548383416
Walsh,55-59,male,-0.024267421582982767
Ward,55-59,male,-0.010062445212371176
Wells,55-59,male,-0.03056616350012477
Williams,55-59,male,0.11123612965594042
Adams,60-64,male,0.021966000344089232
Barnes,60-64,male,0.008215288058906244
Benson,60-64,male,0.008679978646354766
Billings,60-64,male,0.03387188426515628
Bottineau,60-64,male,0.05875853171196589
Bowman,60-64,male,0.08437551354357258
Burke,60-64,male,-0.007096383871366803
Burleigh,60-64,male,0.007397526828105606
Cass,60-64,male,-0.014165242009049419
Cavalier,60-64,male,-0.04871167444332957
Dickey,60-64,male,0.006684452790798291
Divide,60-64,male,-0.062055265939851015
Dunn,60-64,male,-0.06483753071972971
Eddy,60-64,male,-0.026030545384033495
Emmons,60-64,male,0.0251675140019857
Foster,60-64,male,-0.052646813513997776
Golden Valley,60-64,male,0.22643918596835316
Grand Forks,60-64,male,-0.05226120562007882
Grant,60-64,male,0.08125054248114245
